symbol,company_name,price,changes,volume,market_cap,pe_ratio,price_to_book,dividend_yield,return_on_equity,debt_to_equity,revenue_growth,profit_margin,sector,industry,beta,roce,promoter_holding,roe_3yr_avg,profit_growth_3yr,sales_growth_3yr,industry_pe,cash_flow,eps,eps_growth,book_value,face_value,rsi,macd,macd_signal,sma20,sma50,sma200,ema20,ema50,upper_band,lower_band,atr,stoch_k,stoch_d,obv,roc,williams_r,adx,fund_market_cap,fund_pe_ratio,fund_forward_pe,fund_eps,fund_eps_growth,fund_dividend_yield,fund_book_value,fund_pb_ratio,fund_roe,fund_roa,fund_debt_to_equity,fund_current_ratio,fund_quick_ratio,fund_operating_margin,fund_profit_margin,fund_revenue_growth,fund_industry,fund_sector,fund_52_week_high,fund_52_week_low,fund_beta,fund_target_price,fund_analyst_rating,fund_current_price,tech_open,tech_high,tech_low,tech_close,tech_volume,tech_dividends,tech_stock_splits,tech_sma20,tech_sma50,tech_sma200,tech_ema20,tech_ema50,tech_rsi,tech_macd_12_26_9,tech_macdh_12_26_9,tech_macds_12_26_9,tech_bbl_20_2.0,tech_bbm_20_2.0,tech_bbu_20_2.0,tech_bbb_20_2.0,tech_bbp_20_2.0,tech_atr,tech_stochk_14_3_3,tech_stochd_14_3_3,tech_obv,tech_roc,tech_willr,tech_adx_14,tech_dmp_14,tech_dmn_14,tech_std20,"fund_the_orb,_mumbai",error,fund_telangana,fund_andhra_pradesh,fund_karnataka,fund_tamil_nadu,fund_west_bengal,fund_maharashtra,fund_odisha,fund_chhattisgarh,fund_madhya_pradesh,fund_puducherry,fund_delhi,fund_key_services,fund_notable_projects,"fund_upcoming_hospitals[3]
model_town,_delhi","fund_model_town,_delhi",fund_faridabad_(new_hospital)
CENTRALBK,Central Bank of India,34.43000030517578,"{'daily': 1.6834013129047625, 'weekly': -4.810610870485062, 'monthly': -17.6118699428334}",9597496.0,311639703552.0,8.197619,0.87217546,0.0,11.286999999999999,0.0,15.0,24.389,Financial Services,Banks - Regional,0.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,30.599999999999998,39.476,0.0,28.72238693027204,-2.914497002088112,-2.2136666047288514,40.43150005340576,44.57680000305176,54.51614999771118,39.50217451383017,43.727784444262404,48.45478435883523,32.4082157479763,1.9130604503876516,9.217350344617708,9.11907891268663,24698500.0,-21.821072685226326,-91.01838392798368,27.011390267078475,311639703552.0,8.197619,0.0,4.2,30.599999999999998,0.0,39.476,0.87217546,11.286999999999999,0.0,0.0,0.0,0.0,33.501998,24.389,15.0,Banks - Regional,Financial Services,73.0,33.16,0.648,0.0,none,34.43,35.4900016784668,35.4900016784668,34.150001525878906,34.43000030517578,9597496.0,0.0,0.0,40.43150005340576,44.57680000305176,54.51614999771118,39.50217451383017,43.727784444262404,28.72238693027204,-2.914497002088112,-0.7008303973592604,-2.2136666047288514,32.4082157479763,40.43150005340576,48.45478435883523,39.68828410932836,0.12599482208497292,1.9130604503876516,9.217350344617708,9.11907891268663,24698500.0,-21.821072685226326,-91.01838392798368,27.011390267078475,17.06786408790612,38.64897544476582,4.1158580049975395,,,,,,,,,,,,,,,,,,
CENTENKA,Century Enka Limited,499.5,"{'daily': 1.5656796254888676, 'weekly': -1.2553140312142606, 'monthly': -0.5574333786611222}",18953.0,10914374656.0,13.643813,0.7812891,2.0,0.0,3.715,9.5,3.9470001999999997,Consumer Cyclical,Textile Manufacturing,0.194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.61,1.991,639.328,0.0,43.575148956392916,-5.09270754806073,-0.3103679893595701,521.65,518.1069976806641,610.1900685119629,518.7478916301383,530.2274809712366,565.4847041393957,477.8152958606042,27.156149048575553,35.149771516842584,34.949899978642755,12519956.0,-6.355459854225076,-62.18929538805181,17.422244911187512,10914374656.0,13.643813,0.0,36.61,1.991,2.0,639.328,0.7812891,0.0,0.0,3.715,0.0,0.0,2.576,3.9470001999999997,9.5,Textile Manufacturing,Consumer Cyclical,864.9,420.1,0.194,0.0,none,499.5,497.6499938964844,509.1499938964844,496.0,499.5,18953.0,0.0,0.0,521.65,518.1069976806641,610.1900685119629,518.7478916301383,530.2274809712366,43.575148956392916,-5.09270754806073,-4.78233955870116,-0.3103679893595701,477.8152958606042,521.65,565.4847041393957,16.8061743082127,0.24734630431675508,27.156149048575553,35.149771516842584,34.949899978642755,12519956.0,-6.355459854225076,-62.18929538805181,17.422244911187512,16.951972577652068,27.97337799451069,22.48672875853537,,,,,,,,,,,,,,,,,,
CENTEXT,Century Extrusions Limited,18.59000015258789,"{'daily': 1.3079006328551448, 'weekly': 0.05382254533315006, 'monthly': -6.723533025937262}",68224.0,1487200000.0,17.704763,1.8880764,0.0,0.0,61.593,8.5,2.085,Basic Materials,Aluminum,0.807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,29.2,9.846,0.0,48.71030950334185,-0.4307501317221636,-0.5679266544265327,18.448500061035155,19.74779998779297,23.323199977874754,18.506421095384127,19.613247275902744,20.186341005639523,16.710659116430786,1.309831207400739,52.96107766796806,49.166440033679805,-2208128.0,-1.588137886467822,-40.862954114716835,12.355277546259051,1487200000.0,17.704763,0.0,1.05,29.2,0.0,9.846,1.8880764,0.0,0.0,61.593,0.0,0.0,5.389,2.085,8.5,Aluminum,Basic Materials,30.69,15.67,0.807,0.0,none,18.59,18.940000534057617,18.989999771118164,18.469999313354492,18.59000015258789,68224.0,0.0,0.0,18.448500061035155,19.74779998779297,23.323199977874754,18.506421095384127,19.613247275902744,48.71030950334185,-0.4307501317221636,0.13717652270436909,-0.5679266544265327,16.710659116430786,18.448500061035155,20.186341005639523,18.839915861505084,0.5407114621139708,1.309831207400739,52.96107766796806,49.166440033679805,-2208128.0,-1.588137886467822,-40.862954114716835,12.355277546259051,20.83325161079363,24.05071738508245,0.8914935942654993,,,,,,,,,,,,,,,,,,
CERA,Cera Sanitaryware Limited,5393.5,"{'daily': -0.35655862739993294, 'weekly': -2.138316303048264, 'monthly': 1.7027417665151696}",12545.0,69554577408.0,29.673746,5.7255716,1.11,0.0,5.183,3.1,12.446000399999999,Industrials,Building Products & Equipment,-0.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.76,-9.2,942.002,0.0,40.455027224813946,-78.67184622413424,-88.25933273015596,5478.1724609375,5838.111005859375,7555.351000976562,5539.699252226094,5849.9444521785,5880.182873723019,5076.16204815198,187.55533607487,29.643319909162695,35.63770078883842,1005631.0,-0.424628450106157,-74.63023349213894,22.98185636757875,69554577408.0,29.673746,23.556517,181.76,-9.2,1.11,942.002,5.7255716,0.0,0.0,5.183,0.0,0.0,11.318,12.446000399999999,3.1,Building Products & Equipment,Industrials,10789.95,5060.05,-0.281,7320.625,strong_buy,5393.5,5521.0,5521.0,5375.0,5393.5,12545.0,0.0,0.0,5478.1724609375,5838.111005859375,7555.351000976562,5539.699252226094,5849.9444521785,40.455027224813946,-78.67184622413424,9.587486506021719,-88.25933273015596,5076.16204815198,5478.1724609375,5880.182873723019,14.676807481038002,0.3946887216791147,187.55533607487,29.643319909162695,35.63770078883842,1005631.0,-0.424628450106157,-74.63023349213894,22.98185636757875,21.472868995098654,26.50303977141301,206.22699041543476,,,,,,,,,,,,,,,,,,
CESC,CESC Limited,153.6999969482422,"{'daily': 2.4325183753747455, 'weekly': 1.231637419900906, 'monthly': 10.116058842210151}",2493589.0,203740119040.0,14.596392,1.6820241,2.93,0.0,123.175,9.8,8.457,Utilities,Utilities - Regulated Electric,0.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.53,-6.1,91.378,0.0,59.91284392356459,3.136601876097444,3.360154422030518,149.2610008239746,140.72899948120119,166.609397315979,149.1115860348689,147.4557739871681,160.02551000983763,138.49649163811156,5.371184640999438,61.54955614794483,57.800293345397186,394806654.0,4.686002779464893,-25.94596244193412,19.413772770177037,203740119040.0,14.596392,10.178807,10.53,-6.1,2.93,91.378,1.6820241,0.0,0.0,123.175,0.0,0.0,8.565000000000001,8.457,9.8,Utilities - Regulated Electric,Utilities,212.49,119.0,0.497,201.7,buy,153.7,152.8000030517578,154.25999450683594,150.9199981689453,153.6999969482422,2493589.0,0.0,0.0,149.2610008239746,140.72899948120119,166.609397315979,149.1115860348689,147.4557739871681,59.91284392356459,3.136601876097444,-0.22355254593307405,3.360154422030518,138.49649163811156,149.2610008239746,160.02551000983763,14.423739793300404,0.7061866476038358,5.371184640999438,61.54955614794483,57.800293345397186,394806654.0,4.686002779464893,-25.94596244193412,19.413772770177037,24.559911388573656,23.26794370375134,5.522076697760308,,,,,,,,,,,,,,,,,,
CENTRUM,Centrum Capital Limited,23.790000915527344,"{'daily': 1.1909854696706015, 'weekly': -1.409027173909177, 'monthly': 2.059208325106477}",237117.0,9611232256.0,0.0,2.8190544,0.0,0.0,298.229,-15.2,-14.571000000000002,Financial Services,Financial Conglomerates,0.655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.97,0.0,8.439,0.0,43.29591470380878,-0.6761382161533831,-0.7622872779501101,24.144000148773195,26.05779998779297,33.23224996566773,24.368790779586124,26.163364513284655,26.063180885699733,22.224819411846656,1.4062337581266386,27.76508394587437,27.62927044831262,8997637.0,-8.6756176112204,-68.19219610857307,24.216671009708868,9611232256.0,0.0,0.0,-3.97,0.0,0.0,8.439,2.8190544,0.0,0.0,298.229,0.0,0.0,-53.319,-14.571000000000002,-15.2,Financial Conglomerates,Financial Services,46.5,22.4,0.655,0.0,none,23.79,23.75,24.290000915527344,23.350000381469727,23.790000915527344,237117.0,0.0,0.0,24.144000148773195,26.05779998779297,33.23224996566773,24.368790779586124,26.163364513284655,43.29591470380878,-0.6761382161533831,0.08614906179672699,-0.7622872779501101,22.224819411846656,24.144000148773195,26.063180885699733,15.897785993213354,0.4077733466070629,1.4062337581266386,27.76508394587437,27.62927044831262,8997637.0,-8.6756176112204,-68.19219610857307,24.216671009708868,15.646229812524165,25.33739886533496,0.9845189449127684,,,,,,,,,,,,,,,,,,
CEREBRAINT,Cerebra Integrated Technologies Limited,4.679999828338623,"{'daily': 1.518431514032407, 'weekly': -0.847456856590309, 'monthly': -16.129034187686525}",44503.0,569574720.0,0.0,0.29007062,0.0,0.0,22.437,-10.4,-69.544,Technology,Computer Hardware,0.486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,16.134,0.0,42.70998291482853,-0.3475027186232298,-0.45527268554221145,4.683999967575073,5.763999948501587,9.156500010490417,4.793488944101468,5.80321829905109,5.435622173361593,3.932377761788554,0.3616608723873141,72.04300523948292,64.07339757287497,-2633539.0,1.9607771842881094,-25.806476422326952,33.67835456433326,569574720.0,0.0,0.0,-3.0,0.0,0.0,16.134,0.29007062,0.0,0.0,22.437,0.0,0.0,-138.09199,-69.544,-10.4,Computer Hardware,Technology,15.87,3.99,0.486,0.0,none,4.68,4.610000133514404,4.78000020980835,4.610000133514404,4.679999828338623,44503.0,0.0,0.0,4.683999967575073,5.763999948501587,9.156500010490417,4.793488944101468,5.80321829905109,42.70998291482853,-0.3475027186232298,0.10776996691898166,-0.45527268554221145,3.932377761788554,4.683999967575073,5.435622173361593,32.09317724123032,0.49733899610359134,0.3616608723873141,72.04300523948292,64.07339757287497,-2633539.0,1.9607771842881094,-25.806476422326952,33.67835456433326,18.189961983331667,24.064212016257912,0.3855740560417042,,,,,,,,,,,,,,,,,,
CENTUM,Centum Electronics Limited,1625.1500244140625,"{'daily': -1.7026567218706312, 'weekly': 3.5688110842627045, 'monthly': 27.0591425177644}",26185.0,23917496320.0,0.0,9.936291,62.0,0.0,136.786,-5.7,-2.3829998000000003,Technology,Electronic Components,0.218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.66,0.0,163.557,0.0,58.388875440455045,52.17959014068924,41.26377372819219,1531.8475158691406,1496.101005859375,1695.0154528808594,1545.1361292495335,1548.1543727091264,1783.401352535242,1280.2936792030391,110.59406544149002,73.00786047359674,65.04547533406132,1141234.0,9.34935256407623,-28.01626508025506,25.572833773053265,23917496320.0,0.0,87.46771,-19.66,0.0,62.0,163.557,9.936291,0.0,0.0,136.786,0.0,0.0,3.7249997,-2.3829998000000003,-5.7,Electronic Components,Technology,2390.05,1140.3,0.218,845.0,none,1625.15,1680.050048828125,1697.0999755859375,1599.949951171875,1625.1500244140625,26185.0,0.0,0.0,1531.8475158691406,1496.101005859375,1695.0154528808594,1545.1361292495335,1548.1543727091264,58.388875440455045,52.17959014068924,10.915816412497051,41.26377372819219,1280.2936792030391,1531.8475158691406,1783.401352535242,32.843195430372155,0.6854523663432859,110.59406544149002,73.00786047359674,65.04547533406132,1141234.0,9.34935256407623,-28.01626508025506,25.572833773053265,23.67738488035597,20.071232967888413,129.0443954016967,,,,,,,,,,,,,,,,,,
CENTURYPLY,Century Plyboards (India) Limited,696.9000244140625,"{'daily': 2.2222258033094975, 'weekly': 0.07179781482929877, 'monthly': -1.8312437741821384}",109283.0,154832371712.0,72.97382,6.8566203,14.000000000000002,0.0,55.332,21.7,4.838,Basic Materials,Lumber & Wood Production,0.513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.55,-7.3999999999999995,101.639,0.0,46.06163730538439,-13.761848227890255,-14.280573346442274,700.0099945068359,743.125,776.1602279663086,703.6524372524723,730.7812812179466,732.8336808567414,667.1863081569305,26.911956628419347,40.822077683743,34.30482857313139,24527417.0,-1.0366355675129668,-47.184649931026144,9.998347880095093,154832371712.0,72.97382,36.743404,9.55,-7.3999999999999995,14.000000000000002,101.639,6.8566203,0.0,0.0,55.332,0.0,0.0,8.3739996,4.838,21.7,Lumber & Wood Production,Basic Materials,935.0,622.4,0.513,885.5,buy,696.9,690.1500244140625,701.25,677.0,696.9000244140625,109283.0,0.0,0.0,700.0099945068359,743.125,776.1602279663086,703.6524372524723,730.7812812179466,46.06163730538439,-13.761848227890255,0.5187251185520196,-14.280573346442274,667.1863081569305,700.0099945068359,732.8336808567414,9.378062201249007,0.45262613011194586,26.911956628419347,40.822077683743,34.30482857313139,24527417.0,-1.0366355675129668,-47.184649931026144,9.998347880095093,19.819837689266514,24.350230107904245,16.838195815317903,,,,,,,,,,,,,,,,,,
CEWATER,Concord Enviro Systems Limited,517.1500244140625,"{'daily': -0.6149613379479284, 'weekly': -4.417329991337418, 'monthly': -3.028307472074384}",191927.0,10703040512.0,33.002556,2.8181794,0.0,0.0,51.965,-0.3,5.5170003,Utilities,Utilities - Regulated Water,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.67,0.0,183.505,0.0,48.86381944572959,-2.4046828334612655,-6.874241417273343,515.8324935913085,538.6739971923828,0.0,516.6367269073589,561.8604776894854,547.4634308822507,484.20155630036635,37.98141404381516,49.6388922797309,50.77829787883784,6621822.0,-0.8626473285522351,-56.541646321614586,16.67585446138883,10703040512.0,33.002556,0.0,15.67,0.0,0.0,183.505,2.8181794,0.0,0.0,51.965,0.0,0.0,-2.3510001999999997,5.5170003,-0.3,Utilities - Regulated Water,Utilities,860.0,415.0,1.0,0.0,none,517.15,535.0,554.0,510.0,517.1500244140625,191927.0,0.0,0.0,515.8324935913085,538.6739971923828,0.0,516.6367269073589,561.8604776894854,48.86381944572959,-2.4046828334612655,4.469558583812077,-6.874241417273343,484.20155630036635,515.8324935913085,547.4634308822507,12.264034423548045,0.5208266168440615,37.98141404381516,49.6388922797309,50.77829787883784,6621822.0,-0.8626473285522351,-56.541646321614586,16.67585446138883,27.93605687645147,20.071801715652274,16.226328458336134,,,,,,,,,,,,,,,,,,
CGCL,Capri Global Capital Limited,155.83999633789062,"{'daily': 1.0176910753544006, 'weekly': -4.7199812521013955, 'monthly': -2.5086078276582606}",1869711.0,128676929536.0,33.58621,3.1921344,10.0,0.0,329.777,37.7,23.330000000000002,Financial Services,Credit Services,0.153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.64,89.60000000000001,48.82,0.0,43.491024845539705,-2.7728913185804345,-1.3455044416446154,164.58100204467775,167.78640106201172,193.63731651306153,163.7644776076108,168.9524218875601,182.35509745509214,146.80690663426336,10.925281703595527,6.424958301013445,5.797287680584073,54916603.0,-5.973216379362167,-94.08173508342333,34.877012267708984,128676929536.0,33.58621,10.9746475,4.64,89.60000000000001,10.0,48.82,3.1921344,0.0,0.0,329.777,0.0,0.0,37.357,23.330000000000002,37.7,Credit Services,Financial Services,251.75,151.09,0.153,250.0,none,155.84,157.0,159.8000030517578,154.6199951171875,155.83999633789062,1869711.0,0.0,0.0,164.58100204467775,167.78640106201172,193.63731651306153,163.7644776076108,168.9524218875601,43.491024845539705,-2.7728913185804345,-1.4273868769358191,-1.3455044416446154,146.80690663426336,164.58100204467775,182.35509745509214,21.599206700162597,0.2541082821670492,10.925281703595527,6.424958301013445,5.797287680584073,54916603.0,-5.973216379362167,-94.08173508342333,34.877012267708984,27.075048193067552,13.92276943550782,9.117918559490557,,,,,,,,,,,,,,,,,,
CGPOWER,CG Power and Industrial Solutions Limited,572.4000244140625,"{'daily': 3.8838519807735934, 'weekly': -0.4867850718961655, 'monthly': -5.7299439196721424}",3044863.0,875125211136.0,93.52942,24.80177,23.0,0.0,0.819,27.1,10.0159995,Industrials,Electrical Equipment & Parts,1.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.12,-68.0,23.079,0.0,42.338798477997656,-13.327857539833758,-4.741797236551532,609.6855712890625,602.8498937988281,693.6258706665039,596.7211573004424,614.4022194674491,678.3688954624204,541.0022471157047,27.81476318826231,27.279251335694113,20.0859877785373,65854491.0,-12.383279487300936,-61.27432764103982,26.034679286013905,875125211136.0,93.52942,60.958466,6.12,-68.0,23.0,23.079,24.80177,0.0,0.0,0.819,0.0,0.0,12.0299995,10.0159995,27.1,Electrical Equipment & Parts,Industrials,874.7,479.25,1.011,734.9091,buy,572.4,555.0499877929688,575.0,550.2000122070312,572.4000244140625,3044863.0,0.0,0.0,609.6855712890625,602.8498937988281,693.6258706665039,596.7211573004424,614.4022194674491,42.338798477997656,-13.327857539833758,-8.586060303282226,-4.741797236551532,541.0022471157047,609.6855712890625,678.3688954624204,22.530736303350665,0.2285691445212328,27.81476318826231,27.279251335694113,20.0859877785373,65854491.0,-12.383279487300936,-61.27432764103982,26.034679286013905,16.590618935703617,30.923806152115407,35.2338018755582,,,,,,,,,,,,,,,,,,
CHALET,Chalet Hotels Limited,819.7999877929688,"{'daily': 2.532674668146381, 'weekly': -0.8766096495989377, 'monthly': 5.035232260470051}",178534.0,179351748608.0,169.38016,6.3522315,0.0,0.0,73.703,20.5,6.263000000000001,Consumer Cyclical,Lodging,-0.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.84,28.499999999999996,129.057,0.0,52.2940132655889,13.703447654116303,18.501138248513236,819.3449920654297,771.3329956054688,840.8387466430664,815.7353504410736,804.5000251252816,887.4914801474725,751.1985039833868,37.136446108496,47.172971357714495,47.9804715839015,10025756.0,1.901800844371504,-48.959131860866215,24.17031955463598,179351748608.0,169.38016,34.870266,4.84,28.499999999999996,0.0,129.057,6.3522315,0.0,0.0,73.703,0.0,0.0,34.291,6.263000000000001,20.5,Lodging,Consumer Cyclical,1052.45,634.05,-0.108,1015.0,strong_buy,819.8,805.9500122070312,828.5,798.0499877929688,819.7999877929688,178534.0,0.0,0.0,819.3449920654297,771.3329956054688,840.8387466430664,815.7353504410736,804.5000251252816,52.2940132655889,13.703447654116303,-4.797690594396933,18.501138248513236,751.1985039833868,819.3449920654297,887.4914801474725,16.63438203491234,0.5033383651919913,37.136446108496,47.172971357714495,47.9804715839015,10025756.0,1.901800844371504,-48.959131860866215,24.17031955463598,19.714866847786833,26.3736181995179,34.95841077140262,0.5 mn sq ft (retail & office tower),,,,,,,,,,,,,,,,,
CHOICEIN,Choice International Limited,515.5999755859375,"{'daily': 2.159691522740644, 'weekly': 0.36985854268201324, 'monthly': 6.904413982125798}",624619.0,102982328320.0,185.46762,11.5538025,0.0,0.0,55.262,-1.6,17.916,Financial Services,Capital Markets,-0.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,-24.2,44.626,0.0,57.363865122453625,3.768552302705473,2.365729876260312,498.7100006103516,497.44000122070315,478.85575134277343,500.8190960084498,501.2552565970556,522.820633893304,474.5993673273992,15.419896881487102,69.74753571257033,56.12137938116305,49408867.0,2.6887013181271735,-12.917696379488936,15.625875554213039,102982328320.0,185.46762,0.0,2.78,-24.2,0.0,44.626,11.5538025,0.0,0.0,55.262,0.0,0.0,22.188999000000003,17.916,-1.6,Capital Markets,Financial Services,568.9,291.0,-0.492,0.0,none,515.6,515.0,518.8499755859375,507.8999938964844,515.5999755859375,624619.0,0.0,0.0,498.7100006103516,497.44000122070315,478.85575134277343,500.8190960084498,501.2552565970556,57.363865122453625,3.768552302705473,1.402822426445161,2.365729876260312,474.5993673273992,498.7100006103516,522.820633893304,9.669199836957095,0.8502598786471538,15.419896881487102,69.74753571257033,56.12137938116305,49408867.0,2.6887013181271735,-12.917696379488936,15.625875554213039,24.13852786874287,22.71086268431525,12.368493901686985,,,,,,,,,,,,,,,,,,
CHEMPLASTS,Chemplast Sanmar Limited,432.70001220703125,"{'daily': 3.5167493318256584, 'weekly': 1.323035844881372, 'monthly': -0.47153255732461186}",32107.0,68477374464.0,0.0,3.989195,0.0,0.0,87.703,19.1,-2.0569998999999997,Basic Materials,Chemicals,0.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.5,0.0,108.468,0.0,50.05777965906677,-3.4808427997866715,-1.74590716309965,434.32750091552737,435.13800231933595,485.9765003967285,431.0247727316801,439.7299966303983,467.6636465301209,400.99135530093383,21.680002391312488,28.705615974033332,23.037610359500146,13840320.0,-0.6543394939301894,-60.65571515094475,16.234740263997136,68477374464.0,0.0,22.419691,-5.5,0.0,0.0,108.468,3.989195,0.0,0.0,87.703,0.0,0.0,-1.418,-2.0569998999999997,19.1,Chemicals,Basic Materials,633.9,379.0,0.117,541.25,strong_buy,432.7,420.1499938964844,434.8500061035156,418.0,432.70001220703125,32107.0,0.0,0.0,434.32750091552737,435.13800231933595,485.9765003967285,431.0247727316801,439.7299966303983,50.05777965906677,-3.4808427997866715,-1.7349356366870214,-1.74590716309965,400.99135530093383,434.32750091552737,467.6636465301209,15.350695290684392,0.47558972882900336,21.680002391312488,28.705615974033332,23.037610359500146,13840320.0,-0.6543394939301894,-60.65571515094475,16.234740263997136,19.264508498237735,23.516145534193384,17.10108187126938,,,,,,,,,,,,,,,,,,
CHAMBLFERT,Chambal Fertilizers & Chemicals Limited,645.25,"{'daily': 1.1284401449385302, 'weekly': 3.3061199521646962, 'monthly': 14.13284299362583}",2467732.0,258520711168.0,15.94785,3.1505425,1.24,0.0,1.215,13.100000000000001,9.594999999999999,Basic Materials,Agricultural Inputs,0.787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.46,20.8,204.806,0.0,67.55262844563762,21.049250160142492,20.57996868222589,608.8624969482422,566.0329968261718,514.9303413391114,611.0019085453391,576.2569569256317,659.2492007158623,558.4757931806221,21.184638733835147,91.3870786184119,85.75664805086906,194096611.0,11.336384020510248,-11.877380897630074,20.25935806649588,258520711168.0,15.94785,36.87143,40.46,20.8,1.24,204.806,3.1505425,0.0,0.0,1.215,0.0,0.0,14.130001,9.594999999999999,13.100000000000001,Agricultural Inputs,Basic Materials,654.55,333.4,0.787,570.0,buy,645.25,642.5,654.5499877929688,635.8499755859375,645.25,2467732.0,0.0,0.0,608.8624969482422,566.0329968261718,514.9303413391114,611.0019085453391,576.2569569256317,67.55262844563762,21.049250160142492,0.4692814779166028,20.57996868222589,558.4757931806221,608.8624969482422,659.2492007158623,16.55109454767531,0.8610823920887378,21.184638733835147,91.3870786184119,85.75664805086906,194096611.0,11.336384020510248,-11.877380897630074,20.25935806649588,27.381052897457867,19.378426540572505,25.847833649258014,,,,,,,,,,,,,,,,,,
CHENNPETRO,Chennai Petroleum Corporation Limited,616.2000122070312,"{'daily': 1.549114140270822, 'weekly': 1.2155099478384, 'monthly': 11.468890342632692}",1462299.0,91758968832.0,24.687502,1.1887927,8.93,0.0,79.216,-25.6,0.619,Energy,Oil & Gas Refining & Marketing,0.289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.96,-94.3,518.341,0.0,60.806226902088845,19.730307182419665,21.96776758793429,600.3499969482422,543.1609991455078,735.6049476623535,592.7366930509131,573.4603342236916,650.498725078738,550.2012688177464,31.018762316250143,61.09090909090915,56.571185404184064,147879582.0,7.07211332876303,-35.12726384943182,25.664647413797123,91758968832.0,24.687502,13.280172,24.96,-94.3,8.93,518.341,1.1887927,0.0,0.0,79.216,0.0,0.0,0.68800002,0.619,-25.6,Oil & Gas Refining & Marketing,Energy,1275.0,433.1,0.289,670.0,none,616.2,612.3499755859375,628.4000244140625,605.7999877929688,616.2000122070312,1462299.0,0.0,0.0,600.3499969482422,543.1609991455078,735.6049476623535,592.7366930509131,573.4603342236916,60.806226902088845,19.730307182419665,-2.237460405514625,21.96776758793429,550.2012688177464,600.3499969482422,650.498725078738,16.706497338358194,0.6580300822140949,31.018762316250143,61.09090909090915,56.571185404184064,147879582.0,7.07211332876303,-35.12726384943182,25.664647413797123,23.209986930569965,22.398888826061103,25.72575472324559,,,,,,,,,,,,,,,,,,
CHEMFAB,Chemfab Alkalis Limited,835.5,"{'daily': 2.8560891980395113, 'weekly': 17.94183670321941, 'monthly': 12.859653353615178}",14452.0,12000871424.0,156.16823,3.1230493,15.0,0.0,20.965,-3.1,2.359,Basic Materials,Specialty Chemicals,-0.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.35,-73.5,267.527,0.0,60.273141943121225,-5.929628058851108,-22.101340524575747,752.5200012207031,822.3169982910156,914.0711563110351,769.2787703258405,816.12013633477,817.4044563109219,687.6355461304843,51.38912836589322,82.38918517995795,71.35263526882171,860751.0,9.415928066117484,-7.321350191356314,26.39698945800769,12000871424.0,156.16823,0.0,5.35,-73.5,15.0,267.527,3.1230493,0.0,0.0,20.965,0.0,0.0,2.743,2.359,-3.1,Specialty Chemicals,Basic Materials,1230.0,500.45,-0.313,0.0,none,835.5,806.7999877929688,850.1500244140625,795.0,835.5,14452.0,0.0,0.0,752.5200012207031,822.3169982910156,914.0711563110351,769.2787703258405,816.12013633477,60.273141943121225,-5.929628058851108,16.17171246572464,-22.101340524575747,687.6355461304843,752.5200012207031,817.4044563109219,17.244579542063,1.139444368176608,51.38912836589322,82.38918517995795,71.35263526882171,860751.0,9.415928066117484,-7.321350191356314,26.39698945800769,23.049184977468588,13.418429513929418,33.28502315469185,,,,,,,,,,,,,,,,,,
